Index	Intensity	Intensity
605	384.8508445342561	1922
606	385.36976495425364	1914
607	385.8887527900359	1910
608	386.40780801029763	1939
609	386.9269305837338	1943
610	387.4461204790393	1931
611	387.96537766490883	1921
612	388.48470211003746	1919
613	389.0040937831199	1915
614	389.5235526528511	1923
615	390.04307868792586	1920
616	390.56267185703905	1915
617	391.0823321288855	1908
618	391.6020594721602	1917
619	392.12185385555784	1919
620	392.6417152477734	1914
621	393.16164361750174	1896
622	393.6816389334376	1911
623	394.20170116427596	1923
624	394.72183027871165	1912
625	395.2420262454395	1911
626	395.76228903315445	1902
627	396.2826186105512	1917
628	396.8030149463248	1907
629	397.32347800917	1917
630	397.84400776778165	1897
631	398.3646041908547	1920
632	398.88526724708396	1926
633	399.4059969051642	1924
634	399.92679313379045	1918
635	400.44765590165747	1908
636	400.9685851774601	1895
637	401.48958092989324	1910
638	402.0106431276518	1921
639	402.5317717394305	1916
640	403.05296673392434	1922
641	403.5742280798282	1908
642	404.09555574583675	1912
643	404.61694970064497	1906
644	405.13840991294774	1927
645	405.6599363514399	1914
646	406.18152898481634	1910
647	406.7031877817719	1915
648	407.22491271100137	1933
649	407.7467037411997	1920
650	408.26856084106174	1914
651	408.7904839792823	1913
652	409.3124731245563	1918
653	409.8345282455785	1925
654	410.3566493110439	1917
655	410.87883628964727	1931
656	411.4010891500835	1920
657	411.92340786104745	1928
658	412.44579239123397	1936
659	412.96824270933786	1938
660	413.4907587840541	1933
661	414.01334058407747	1937
662	414.5359880781029	1929
663	415.05870123482515	1916
664	415.58148002293916	1907
665	416.10432441113977	1915
666	416.62723436812183	1901
667	417.1502098625802	1913
668	417.6732508632097	1917
669	418.1963573387053	1913
670	418.7195292577618	1908
671	419.242766589074	1917
672	419.76606930133687	1931
673	420.2894373632452	1924
674	420.8128707434938	1923
675	421.3363694107777	1924
676	421.8599333337916	1916
677	422.38356248123046	1917
678	422.9072568217891	1928
679	423.43101632416233	1920
680	423.95484095704506	1926
681	424.4787306891322	1914
682	425.0026854891185	1909
683	425.5267053256989	1914
684	426.05079016756827	1920
685	426.57493998342136	1917
686	427.0991547419532	1929
687	427.6234344118585	1919
688	428.1477789618322	1902
689	428.6721883605692	1899
690	429.1966625767642	1906
691	429.72120157911223	1906
692	430.2458053363081	1932
693	430.7704738170466	1916
