Baseline 100%T,,Nanospheres01,,Baseline 100%T,,Nanospheres2,,Nanospheres3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
678.0079956,0.06414663047,678.0079956,0.001372881467,678.0079956,0.0674020797,678.0079956,1.792439103,678.0079956,0.008517772891,
676.9898071,0.06469251961,676.9898071,0.001141854329,676.9898071,0.06756742299,676.9898071,1.781883836,676.9898071,0.008573055267,
676.0077515,0.06443616748,676.0077515,0.001264452934,676.0077515,0.06777527183,676.0077515,1.753589034,676.0077515,0.009064754471,
674.9890137,0.06511769444,674.9890137,0.00192900293,674.9890137,0.06881172955,674.9890137,1.773069382,674.9890137,0.008356639184,
674.0063477,0.06519402564,674.0063477,0.001750255469,674.0063477,0.06971009821,674.0063477,1.768638611,674.0063477,0.008091512136,
672.9869995,0.0660315007,672.9869995,0.001069630031,672.9869995,0.06963892281,672.9869995,1.774599671,672.9869995,0.008423355408,
672.0036621,0.06613009423,672.0036621,0.001755453646,672.0036621,0.06983554363,672.0036621,1.762509227,672.0036621,0.009527057409,
670.9836426,0.06619928032,670.9836426,0.001660129754,670.9836426,0.07004080713,670.9836426,1.750593901,670.9836426,0.008552251384,
669.9998169,0.06802203506,669.9998169,-5.798417988E-006,669.9998169,0.07043676078,669.9998169,1.76824069,669.9998169,0.008566903882,
669.015564,0.06666474789,669.015564,0.002055127174,669.015564,0.06986935437,669.015564,1.780562043,669.015564,0.009613325819,
667.9946899,0.06731040031,667.9946899,0.0009611474816,667.9946899,0.07039856166,667.9946899,1.749357581,667.9946899,0.008868066594,
667.0099487,0.06653435528,667.0099487,0.002151812427,667.0099487,0.07040641457,667.0099487,1.773780942,667.0099487,0.009199182503,
665.9883423,0.06655583531,665.9883423,0.001783030806,665.9883423,0.07060140371,665.9883423,1.764768481,665.9883423,0.008644610643,
665.0029907,0.066180408,665.0029907,0.001990682213,665.0029907,0.06999701262,665.0029907,1.760572195,665.0029907,0.01024501026,
664.0172729,0.06700716168,664.0172729,0.001064284355,664.0172729,0.07048154622,664.0172729,1.767531633,664.0172729,0.009089073166,
662.994812,0.06721287221,662.994812,0.0008136588149,662.994812,0.07021354884,662.994812,1.749827623,662.994812,0.008951429278,
662.008606,0.0671575442,662.008606,0.001138013089,662.008606,0.06990459561,662.008606,1.760042071,662.008606,0.009651358239,
660.9855347,0.06676794589,660.9855347,0.001756155398,660.9855347,0.06960085034,660.9855347,1.765605211,660.9855347,0.009393375367,
659.9986572,0.06676731259,659.9986572,0.002032682067,659.9986572,0.07061243057,659.9986572,1.758944631,659.9986572,0.008658817969,
659.0114746,0.06719770283,659.0114746,0.000912298914,659.0114746,0.06983402371,659.0114746,1.765025973,659.0114746,0.009491390549,
657.9875488,0.06705264747,657.9875488,0.00149196072,657.9875488,0.07016842067,657.9875488,1.752257824,657.9875488,0.009290568531,
656.9998169,0.06678146869,656.9998169,0.001131317113,656.9998169,0.06983305514,656.9998169,1.769686222,656.9998169,0.01032741927,
656.0117188,0.06710427999,656.0117188,0.0008741422789,656.0117188,0.07000205666,656.0117188,1.769091964,656.0117188,0.01014674548,
654.9868774,0.06725952774,654.9868774,0.001585896709,654.9868774,0.06961421669,654.9868774,1.76369226,654.9868774,0.01052076463,
653.998291,0.06687841564,653.998291,0.001638017013,653.998291,0.07021074742,653.998291,1.776386023,653.998291,0.01013580151,
653.0093994,0.06717192382,653.0093994,0.001501649502,653.0093994,0.06945359707,653.0093994,1.752335668,653.0093994,0.01098823175,
651.9835815,0.06717993319,651.9835815,0.001594002708,651.9835815,0.07022225112,651.9835815,1.757204533,651.9835815,0.009991072118,
650.9940796,0.06706971675,650.9940796,0.002532441868,650.9940796,0.07053230703,650.9940796,1.763957858,650.9940796,0.009746202268,
650.0043335,0.0669804886,650.0043335,0.00187364989,650.0043335,0.07028898597,650.0043335,1.770866394,650.0043335,0.01051670779,
649.0142822,0.06695361435,649.0142822,0.002091592876,649.0142822,0.07044395059,649.0142822,1.775249004,649.0142822,0.009912302718,
647.9872437,0.0680815652,647.9872437,0.0003062353935,647.9872437,0.06992077082,647.9872437,1.783963084,647.9872437,0.01154628396,
646.9967041,0.06726521254,646.9967041,0.002138180891,646.9967041,0.07086724043,646.9967041,1.782420158,646.9967041,0.01017276663,
646.0057373,0.06747633964,646.0057373,0.001851916197,646.0057373,0.0708443597,646.0057373,1.77709496,646.0057373,0.01039205212,
645.0145264,0.06759110093,645.0145264,0.00170303334,645.0145264,0.07060195506,645.0145264,1.752346516,645.0145264,0.01090054866,
643.9863892,0.06718156487,643.9863892,0.001986443531,643.9863892,0.07002149522,643.9863892,1.761942387,643.9863892,0.01116532553,
642.9946289,0.06747362018,642.9946289,0.001575322705,642.9946289,0.07055547833,642.9946289,1.763071299,642.9946289,0.01164622325,
642.0025635,0.06788064539,642.0025635,0.00141921069,642.0025635,0.07074134052,642.0025635,1.752542973,642.0025635,0.01091305073,
641.0102539,0.06790195405,641.0102539,0.001817758079,641.0102539,0.07111683488,641.0102539,1.758001447,641.0102539,0.01100517064,
640.0175781,0.06772568822,640.0175781,0.00178225094,640.0175781,0.0706192255,640.0175781,1.759871364,640.0175781,0.01182443555,
638.987915,0.06761290878,638.987915,0.001209210488,638.987915,0.07087638229,638.987915,1.789994359,638.987915,0.01129679102,
637.994751,0.06753814965,637.994751,0.001708646654,637.994751,0.07090134174,637.994751,1.770750642,637.994751,0.01153745875,
637.0012817,0.06763665378,637.0012817,0.001881891396,637.0012817,0.07087089866,637.0012817,1.762218237,637.0012817,0.0117111057,
636.0075073,0.06781537086,636.0075073,0.002039028099,636.0075073,0.07123778015,636.0075073,1.766272068,636.0075073,0.01111582015,
635.0134888,0.06791684777,635.0134888,0.001288987231,635.0134888,0.07122979313,635.0134888,1.764349937,635.0134888,0.01145606954,
633.9824219,0.06829829514,633.9824219,0.001208068337,633.9824219,0.07070703804,633.9824219,1.78596735,633.9824219,0.01248241682,
632.9877319,0.06828872114,632.9877319,0.00196384592,632.9877319,0.07153901458,632.9877319,1.788746834,632.9877319,0.01188708469,
631.9929199,0.06841039658,631.9929199,0.002004959155,631.9929199,0.07123775035,631.9929199,1.77287817,631.9929199,0.01254843827,
630.9978027,0.06829372048,630.9978027,0.002002098598,630.9978027,0.07133249938,630.9978027,1.790285587,630.9978027,0.01288335957,
630.0023193,0.06800813973,630.0023193,0.001391163329,630.0023193,0.07146827132,630.0023193,1.761536598,630.0023193,0.01232995186,
629.0066528,0.06817644089,629.0066528,0.001542095444,629.0066528,0.07124144584,629.0066528,1.760347962,629.0066528,0.01333010104,
628.0106812,0.06784575433,628.0106812,0.002343946369,628.0106812,0.07153623551,628.0106812,1.765570164,628.0106812,0.01351971459,
627.0144653,0.06880760193,627.0144653,0.001829715678,627.0144653,0.07162207365,627.0144653,1.788164377,627.0144653,0.01379052922,
626.0178833,0.06824412942,626.0178833,0.002359067788,626.0178833,0.07099275291,626.0178833,1.789776444,626.0178833,0.01459782943,
624.9841919,0.06810712069,624.9841919,0.002338637132,624.9841919,0.07120807469,624.9841919,1.779942513,624.9841919,0.01386241522,
623.9871216,0.06850622594,623.9871216,0.001846326981,623.9871216,0.0718620494,623.9871216,1.774334073,623.9871216,0.01386139914,
622.9896851,0.06901847571,622.9896851,0.0009875067044,622.9896851,0.07167290151,622.9896851,1.788447738,622.9896851,0.0140482774,
621.9921265,0.06857755035,621.9921265,0.002573712962,621.9921265,0.07139266282,621.9921265,1.771309614,621.9921265,0.01491440367,
620.9942017,0.06816416979,620.9942017,0.002612878801,620.9942017,0.07184714824,620.9942017,1.762065649,620.9942017,0.01434186846,
619.9959717,0.06820618361,619.9959717,0.002844247036,619.9959717,0.07138609886,619.9959717,1.771841288,619.9959717,0.01531185955,
618.9975586,0.06838425249,618.9975586,0.002641161438,618.9975586,0.07189128548,618.9975586,1.795301795,618.9975586,0.01486120094,
617.9988403,0.06836785376,617.9988403,0.002445772057,617.9988403,0.07166419923,617.9988403,1.792154193,617.9988403,0.0155788837,
616.9998779,0.06831692904,616.9998779,0.002498047892,616.9998779,0.07224738598,616.9998779,1.79316783,616.9998779,0.01486567408,
616.0005493,0.06837613136,616.0005493,0.002674368676,616.0005493,0.07180014253,616.0005493,1.786746264,616.0005493,0.01556501258,
615.0010376,0.06886505336,615.0010376,0.002317036269,615.0010376,0.07184243947,615.0010376,1.76973176,615.0010376,0.01583340019,
614.0012207,0.06873032451,614.0012207,0.002876661951,614.0012207,0.0723304525,614.0012207,1.774493575,614.0012207,0.01557665691,
613.0010986,0.06903607398,613.0010986,0.00291658449,613.0010986,0.07227691263,613.0010986,1.774453878,613.0010986,0.01559643261,
612.0007935,0.06868517399,612.0007935,0.003336803289,612.0007935,0.07149790227,612.0007935,1.783941627,612.0007935,0.01743577048,
611.0001221,0.0685595721,611.0001221,0.003349089762,611.0001221,0.07180386782,611.0001221,1.777954936,611.0001221,0.01716851816,
609.9993286,0.06880738586,609.9993286,0.003032855457,609.9993286,0.07209657133,609.9993286,1.775179267,609.9993286,0.01746746153,
608.9981079,0.06921964884,608.9981079,0.002568010474,608.9981079,0.07232164592,608.9981079,1.768868923,608.9981079,0.01757788286,
607.9967651,0.06869481504,607.9967651,0.003442175919,607.9967651,0.07192739099,607.9967651,1.766011357,607.9967651,0.01850064844,
606.9950562,0.06891301274,606.9950562,0.003138597822,606.9950562,0.07242788374,606.9950562,1.775770187,606.9950562,0.01873304509,
605.993103,0.06862366199,605.993103,0.003161751898,605.993103,0.07198818773,605.993103,1.775856853,605.993103,0.01874969341,
604.9908447,0.06917308271,604.9908447,0.002989403438,604.9908447,0.07140874118,604.9908447,1.791156292,604.9908447,0.01973544247,
603.9883423,0.06904153526,603.9883423,0.003319639247,603.9883423,0.07176878303,603.9883423,1.768202782,603.9883423,0.01963099837,
602.9856567,0.06881515682,602.9856567,0.003478810424,602.9856567,0.07184882462,602.9856567,1.804653049,602.9856567,0.01993218251,
601.982605,0.06890357286,601.982605,0.003442880232,601.982605,0.07191073895,601.982605,1.762838483,601.982605,0.02049740404,
601.0164795,0.06841930747,601.0164795,0.004277712665,601.0164795,0.07232446223,601.0164795,1.783136487,601.0164795,0.02107167803,
600.0129395,0.068929784,600.0129395,0.002983617131,600.0129395,0.07189140469,600.0129395,1.783067703,600.0129395,0.02105045691,
599.0092163,0.06861183792,599.0092163,0.0039266604,599.0092163,0.0718312636,599.0092163,1.777852774,599.0092163,0.02162483521,
598.0050659,0.06852856278,598.0050659,0.003653754713,598.0050659,0.07134351134,598.0050659,1.763522387,598.0050659,0.02213614807,
597.0007935,0.0683317408,597.0007935,0.004302836023,597.0007935,0.07192265242,597.0007935,1.778159618,597.0007935,0.02232160792,
595.9962158,0.06826691329,595.9962158,0.004585776944,595.9962158,0.07198910415,595.9962158,1.806424856,595.9962158,0.02304966189,
594.991394,0.06850668043,594.991394,0.004203501623,594.991394,0.07215763628,594.991394,1.794490337,594.991394,0.02371706627,
593.9862671,0.06890979409,593.9862671,0.003757480998,593.9862671,0.07157051563,593.9862671,1.795651078,593.9862671,0.02470980957,
593.0181274,0.06869693846,593.0181274,0.004308561794,593.0181274,0.0714288801,593.0181274,1.779249549,593.0181274,0.02470139787,
592.0125122,0.06830326468,592.0125122,0.00440933276,592.0125122,0.07115550339,592.0125122,1.792167425,592.0125122,0.02563246526,
591.0066528,0.0685038045,591.0066528,0.004550147802,591.0066528,0.07118782401,591.0066528,1.787546515,591.0066528,0.02589561045,
590.0004883,0.06838585436,590.0004883,0.004359571729,590.0004883,0.07125043869,590.0004883,1.806100368,590.0004883,0.02662063017,
588.9940796,0.06802452356,588.9940796,0.004761246499,588.9940796,0.0713198334,588.9940796,1.795565844,588.9940796,0.02716384828,
587.9874268,0.06828135997,587.9874268,0.004803488962,587.9874268,0.07107100636,587.9874268,1.81018281,587.9874268,0.02820160799,
587.0178223,0.0681592077,587.0178223,0.004616491031,587.0178223,0.07150290906,587.0178223,1.791460156,587.0178223,0.02802828141,
586.0106812,0.06817789376,586.0106812,0.004641921725,586.0106812,0.0714546591,586.0106812,1.807035446,586.0106812,0.02897858247,
585.0032349,0.0677363947,585.0032349,0.0051977681,585.0032349,0.07127901912,585.0032349,1.772953987,585.0032349,0.02927975915,
583.9955444,0.0680308491,583.9955444,0.005464489572,583.9955444,0.07084423304,583.9955444,1.79788816,583.9955444,0.03069487587,
582.9876709,0.06760262698,582.9876709,0.005444279406,582.9876709,0.07119188458,582.9876709,1.78930378,582.9876709,0.03068706952,
582.0167847,0.06748220325,582.0167847,0.006038871128,582.0167847,0.07085267454,582.0167847,1.804163337,582.0167847,0.03182096779,
581.0084229,0.06689441949,581.0084229,0.006571489852,581.0084229,0.0707769841,581.0084229,1.787565708,581.0084229,0.03244590014,
579.9996338,0.06748123467,579.9996338,0.006235490087,579.9996338,0.07080812752,579.9996338,1.779458523,579.9996338,0.03338831663,
578.9907227,0.06694126129,578.9907227,0.006834586151,578.9907227,0.07122302055,578.9907227,1.787929177,578.9907227,0.03396783769,
577.9815674,0.06699749827,577.9815674,0.006436008029,577.9815674,0.07022626698,577.9815674,1.791544676,577.9815674,0.03510888293,
577.0094604,0.06724686921,577.0094604,0.006506213453,577.0094604,0.07028849423,577.0094604,1.788254976,577.0094604,0.03656030074,
575.9997559,0.06688538939,575.9997559,0.006894861814,575.9997559,0.06995194405,575.9997559,1.796848059,575.9997559,0.03757059947,
574.9898071,0.06740513444,574.9898071,0.006595563143,574.9898071,0.0700962916,574.9898071,1.785660982,574.9898071,0.03825011104,
574.0170288,0.0667546019,574.0170288,0.007218132727,574.0170288,0.06980086118,574.0170288,1.786074281,574.0170288,0.03900561482,
573.0066528,0.06635948271,573.0066528,0.007764717564,573.0066528,0.06987592578,573.0066528,1.792507172,573.0066528,0.04049917683,
571.9959106,0.06665889174,571.9959106,0.007824701257,571.9959106,0.06951082498,571.9959106,1.795419097,571.9959106,0.04136903957,
570.9849243,0.06649208814,570.9849243,0.007861364633,570.9849243,0.06944444776,570.9849243,1.795497894,570.9849243,0.04233075306,
570.0111694,0.06608355045,570.0111694,0.008038664237,570.0111694,0.06918370724,570.0111694,1.803844333,570.0111694,0.04386290535,
568.9997559,0.06600956619,568.9997559,0.008403297514,568.9997559,0.06886107475,568.9997559,1.789065242,568.9997559,0.04496106133,
567.9880371,0.06568925828,567.9880371,0.008612263948,567.9880371,0.06910599768,567.9880371,1.781232357,567.9880371,0.04578433931,
567.0136719,0.0654925406,567.0136719,0.008928968571,567.0136719,0.069011949,567.0136719,1.805923939,567.0136719,0.0470703803,
566.0014038,0.06560115516,566.0014038,0.00884883292,566.0014038,0.06905249506,566.0014038,1.825741887,566.0014038,0.04769781232,
564.9890137,0.0652910769,564.9890137,0.009373245761,564.9890137,0.06896407157,564.9890137,1.807440758,564.9890137,0.04911239073,
564.013855,0.06492701173,564.013855,0.01004630327,564.013855,0.06830389798,564.013855,1.786791921,564.013855,0.05112150684,
563.0009155,0.06461218745,563.0009155,0.009935820475,563.0009155,0.06779243052,563.0009155,1.800401449,563.0009155,0.05244596303,
561.9877319,0.06434901059,561.9877319,0.01016219426,561.9877319,0.06754286587,561.9877319,1.772622228,561.9877319,0.0538614057,
561.0119019,0.06441380084,561.0119019,0.01000598539,561.0119019,0.06757798046,561.0119019,1.801819921,561.0119019,0.05577532575,
559.99823,0.0640457347,559.99823,0.01047387905,559.99823,0.06713999063,559.99823,1.808043361,559.99823,0.05694693699,
558.984375,0.06347587705,558.984375,0.01124761626,558.984375,0.06679916382,558.984375,1.795552611,558.984375,0.05873659253,
558.0078125,0.06351009756,558.0078125,0.01134028472,558.0078125,0.0664459914,558.0078125,1.785992265,558.0078125,0.05950935185,
556.9934692,0.06368145347,556.9934692,0.01163465623,556.9934692,0.06625659019,556.9934692,1.799730659,556.9934692,0.0613617003,
556.0164185,0.06331694126,556.0164185,0.01123749465,556.0164185,0.06562948227,556.0164185,1.791154265,556.0164185,0.06302734464,
555.0014648,0.06252781302,555.0014648,0.01237301715,555.0014648,0.06555533409,555.0014648,1.787299395,555.0014648,0.06422219425,
553.9864502,0.06195574254,553.9864502,0.01294154674,553.9864502,0.06559338421,553.9864502,1.79895997,553.9864502,0.06515474617,
553.008728,0.0622060895,553.008728,0.01275927667,553.008728,0.06486167014,553.008728,1.810358524,553.008728,0.06737535447,
551.993103,0.0616170764,551.993103,0.01306925714,551.993103,0.06406403333,551.993103,1.790341735,551.993103,0.06904169172,
551.0149536,0.06118091568,551.0149536,0.01329756342,551.0149536,0.06417327374,551.0149536,1.791079998,551.0149536,0.07004290819,
549.9989014,0.06054722145,549.9989014,0.01386877522,549.9989014,0.06338277459,549.9989014,1.813416004,549.9989014,0.07170908153,
548.982605,0.06011150777,548.982605,0.014587068,548.982605,0.06341503561,548.982605,1.801540852,548.982605,0.07277070731,
548.0037231,0.05976875126,548.0037231,0.01436463837,548.0037231,0.06319117546,548.0037231,1.778912544,548.0037231,0.0741083473,
546.9869995,0.05957897753,546.9869995,0.0146729555,546.9869995,0.06230644509,546.9869995,1.797344923,546.9869995,0.07552311569,
546.0076904,0.05906524882,546.0076904,0.01520354114,546.0076904,0.06188311055,546.0076904,1.791310787,546.0076904,0.07705018669,
544.9904175,0.05876269937,544.9904175,0.01540979836,544.9904175,0.06150769815,544.9904175,1.790931225,544.9904175,0.07828997821,
544.0106812,0.05836457014,544.0106812,0.01527072769,544.0106812,0.0610958375,544.0106812,1.785027981,544.0106812,0.07971857488,
542.9929199,0.05769626796,542.9929199,0.01550411154,542.9929199,0.0607335791,542.9929199,1.775519967,542.9929199,0.08078577369,
542.0126953,0.05770764872,542.0126953,0.01592318714,542.0126953,0.06090414152,542.0126953,1.797289133,542.0126953,0.08170603216,
540.9945068,0.05765857548,540.9945068,0.01623648219,540.9945068,0.06026642025,540.9945068,1.810733199,540.9945068,0.08268993348,
540.0137939,0.05712966248,540.0137939,0.01623210311,540.0137939,0.05986928567,540.0137939,1.79663372,540.0137939,0.08356064558,
538.9951782,0.05673638731,538.9951782,0.0165213123,538.9951782,0.05972155184,538.9951782,1.785272598,538.9951782,0.08396784216,
538.0140381,0.05624050274,538.0140381,0.01645740122,538.0140381,0.05966583267,538.0140381,1.780507088,538.0140381,0.08456804603,
536.9949951,0.05640403554,536.9949951,0.01672351547,536.9949951,0.05903277546,536.9949951,1.782145977,536.9949951,0.08586083353,
536.0133057,0.05608018488,536.0133057,0.01684607379,536.0133057,0.05920907855,536.0133057,1.784925222,536.0133057,0.08623735607,
534.9938354,0.05582875013,534.9938354,0.0171902515,534.9938354,0.05853716657,534.9938354,1.779099822,534.9938354,0.08674561977,
534.0117798,0.05563404039,534.0117798,0.0168405287,534.0117798,0.05816081539,534.0117798,1.786265373,534.0117798,0.08741658926,
532.9917603,0.05609582365,532.9917603,0.01679335907,532.9917603,0.05869166926,532.9917603,1.797326326,532.9917603,0.08712705225,
532.0093384,0.05560205504,532.0093384,0.01705233194,532.0093384,0.05871978775,532.0093384,1.791748166,532.0093384,0.08785530925,
530.9888306,0.05603471026,530.9888306,0.01658579893,530.9888306,0.05854208395,530.9888306,1.776526213,530.9888306,0.08792895824,
530.0059204,0.05578224361,530.0059204,0.01674428582,530.0059204,0.0580756478,530.0059204,1.783637404,530.0059204,0.08868323267,
528.9849243,0.05594300851,528.9849243,0.01743485406,528.9849243,0.05845337734,528.9849243,1.793891549,528.9849243,0.08819080889,
528.0015869,0.05623136833,528.0015869,0.01711137779,528.0015869,0.05848198757,528.0015869,1.802010775,528.0015869,0.08842844516,
527.0180664,0.05636512861,527.0180664,0.0166584719,527.0180664,0.05865380168,527.0180664,1.799071431,527.0180664,0.08773540705,
525.9963989,0.05656780675,525.9963989,0.01722111553,525.9963989,0.05859738961,525.9963989,1.798590899,525.9963989,0.08792087436,
525.0124512,0.05675485358,525.0124512,0.01699544862,525.0124512,0.05915933102,525.0124512,1.79803288,525.0124512,0.08735688776,
523.9903564,0.05706671998,523.9903564,0.01633495279,523.9903564,0.05938186496,523.9903564,1.799478173,523.9903564,0.08714053035,
523.0059204,0.05765301734,523.0059204,0.01631242968,523.0059204,0.05986779928,523.0059204,1.794252634,523.0059204,0.08598293364,
521.9833984,0.05778591335,521.9833984,0.01656320877,521.9833984,0.05982768908,521.9833984,1.79101038,521.9833984,0.08577715605,
520.9984741,0.05841431394,520.9984741,0.0162126217,520.9984741,0.06028967723,520.9984741,1.783900261,520.9984741,0.08475018293,
520.0134277,0.05850967765,520.0134277,0.01621119678,520.0134277,0.06080432236,520.0134277,1.797433376,520.0134277,0.08412911743,
518.9902344,0.05912468582,518.9902344,0.01596849039,518.9902344,0.06092013419,518.9902344,1.806411147,518.9902344,0.08321455866,
518.0047607,0.05997822434,518.0047607,0.01528740488,518.0047607,0.06136065722,518.0047607,1.794374347,518.0047607,0.08267922699,
516.9811401,0.06011186168,516.9811401,0.01575211622,516.9811401,0.06218317896,516.9811401,1.802849412,516.9811401,0.08088059723,
515.9951782,0.06056052446,515.9951782,0.01529898867,515.9951782,0.06200578064,515.9951782,1.796248436,515.9951782,0.08093657345,
515.0090332,0.06134968624,515.0090332,0.01503800508,515.0090332,0.06283120066,515.0090332,1.809832454,515.0090332,0.07989919186,
513.9846802,0.06165422127,513.9846802,0.01468181796,513.9846802,0.06331176311,513.9846802,1.795908928,513.9846802,0.07810088992,
512.9981689,0.06210414693,512.9981689,0.01446774323,512.9981689,0.06334853917,512.9981689,1.799575448,512.9981689,0.07789162546,
512.0113525,0.06218754128,512.0113525,0.01490915287,512.0113525,0.0639217943,512.0113525,1.809384465,512.0113525,0.07605549693,
510.9863892,0.06298308074,510.9863892,0.01381030306,510.9863892,0.06419496983,510.9863892,1.800953269,510.9863892,0.07570309937,
509.999176,0.06331670284,509.999176,0.01382657699,509.999176,0.06462194771,509.999176,1.799468398,509.999176,0.074089095,
509.0117493,0.06383108348,509.0117493,0.01382820774,509.0117493,0.06538341194,509.0117493,1.799623609,509.0117493,0.0724208504,
507.986145,0.06407383829,507.986145,0.01326879207,507.986145,0.06535958499,507.986145,1.805332184,507.986145,0.07183734328,
506.998291,0.06480222195,506.998291,0.01291946601,506.998291,0.06576888263,506.998291,1.810718417,506.998291,0.07026013732,
506.0102844,0.06506356597,506.0102844,0.01267989725,506.0102844,0.06614787877,506.0102844,1.802321672,506.0102844,0.06937222928,
504.9839783,0.06557068974,504.9839783,0.01232987177,504.9839783,0.06645552069,504.9839783,1.803373933,504.9839783,0.06813682616,
503.9955444,0.06552520394,503.9955444,0.01243819576,503.9955444,0.06723055243,503.9955444,1.806619406,503.9955444,0.06708521396,
503.0068359,0.0660667941,503.0068359,0.01225456502,503.0068359,0.06726013869,503.0068359,1.823293567,503.0068359,0.0657126531,
502.0179749,0.06605552137,502.0179749,0.01233679615,502.0179749,0.06779609621,502.0179749,1.80403161,502.0179749,0.0645018965,
500.9908447,0.06626208127,500.9908447,0.01184382755,500.9908447,0.06750276685,500.9908447,1.807485461,500.9908447,0.06424386054,
500.0015259,0.06659210473,500.0015259,0.01158634759,500.0015259,0.06799582392,500.0015259,1.806559324,500.0015259,0.06291638315,
499.0120239,0.06711585075,499.0120239,0.01144466735,499.0120239,0.06789662689,499.0120239,1.801558375,499.0120239,0.06262554973,
497.9842834,0.06729489565,497.9842834,0.01076888386,497.9842834,0.06829102337,497.9842834,1.804909706,497.9842834,0.06051365286,
496.9943542,0.06755263358,496.9943542,0.01064139791,496.9943542,0.06824374199,496.9943542,1.816244245,496.9943542,0.06024423614,
496.0042725,0.06786100566,496.0042725,0.01060508285,496.0042725,0.06816051155,496.0042725,1.815789461,496.0042725,0.0597391054,
495.0139465,0.0675092712,495.0139465,0.01090161037,495.0139465,0.06853114069,495.0139465,1.806030393,495.0139465,0.05847680196,
493.9852905,0.06820520759,493.9852905,0.009919743985,493.9852905,0.06850974262,493.9852905,1.808331728,493.9852905,0.05776143074,
492.9945984,0.06800181419,492.9945984,0.01039154921,492.9945984,0.06887545437,492.9945984,1.801097155,492.9945984,0.05669105053,
492.0036926,0.06827415526,492.0036926,0.009752847254,492.0036926,0.06898858398,492.0036926,1.820147276,492.0036926,0.05599436536,
491.0125427,0.06823922694,491.0125427,0.009755706415,491.0125427,0.06922738999,491.0125427,1.818785071,491.0125427,0.05464602262,
489.9830627,0.06817410886,489.9830627,0.009415436536,489.9830627,0.06875631958,489.9830627,1.802615762,489.9830627,0.0548103936,
488.9914856,0.06793285906,488.9914856,0.009516712278,488.9914856,0.06861550361,488.9914856,1.811886311,488.9914856,0.05388356,
487.9998169,0.06816035509,487.9998169,0.009320294484,487.9998169,0.0686295107,487.9998169,1.818959951,487.9998169,0.05313706025,
487.0078735,0.06805928051,487.0078735,0.00934592355,487.0078735,0.06915675104,487.0078735,1.826343298,487.0078735,0.05226041004,
486.0157471,0.06768650562,486.0157471,0.009333413094,486.0157471,0.06901168078,486.0157471,1.809904337,486.0157471,0.05143293366,
484.9852295,0.0676343292,484.9852295,0.009077204391,484.9852295,0.06846497953,484.9852295,1.809452176,484.9852295,0.05151593685,
483.9927063,0.06798259169,483.9927063,0.008744728751,483.9927063,0.06887508929,483.9927063,1.829926133,483.9927063,0.05049466342,
482.9999695,0.06761415303,482.9999695,0.009408003651,482.9999695,0.06826560944,482.9999695,1.832074046,482.9999695,0.05066858232,
482.007019,0.06761145592,482.007019,0.008637058549,482.007019,0.06788158417,482.007019,1.822386742,482.007019,0.05057466403,
481.013916,0.06718159467,481.013916,0.008505233563,481.013916,0.06813858449,481.013916,1.809749126,481.013916,0.04952670261,
479.9823914,0.06696218997,479.9823914,0.008323971182,479.9823914,0.06781669706,479.9823914,1.811728358,479.9823914,0.04906911775,
478.9888916,0.06669260561,478.9888916,0.008837314323,478.9888916,0.06771089137,478.9888916,1.820824742,478.9888916,0.04886191711,
477.9951782,0.06661000103,477.9951782,0.008324868046,477.9951782,0.06717612594,477.9951782,1.81300211,477.9951782,0.04866433889,
477.0012512,0.0664158538,477.0012512,0.008351862431,477.0012512,0.06707590818,477.0012512,1.812107563,477.0012512,0.04809007049,
476.0071411,0.06621721387,476.0071411,0.008558138274,476.0071411,0.06718056649,476.0071411,1.809946895,476.0071411,0.04768111557,
475.0128479,0.06663791835,475.0128479,0.007919068448,475.0128479,0.06711748242,475.0128479,1.810292006,475.0128479,0.04721848667,
474.0184021,0.06637763977,474.0184021,0.007839276455,474.0184021,0.06720020622,474.0184021,1.809837222,474.0184021,0.04653221369,
472.9853821,0.06664732844,472.9853821,0.00787351653,472.9853821,0.06715893745,472.9853821,1.802847505,472.9853821,0.04663834348,
471.990509,0.06664706022,471.990509,0.007954605855,471.990509,0.0675772205,471.990509,1.810702801,471.990509,0.0463578403,
470.9954224,0.0668059513,470.9954224,0.00784702599,470.9954224,0.06762062013,470.9954224,1.824221492,470.9954224,0.04643451795,
470.0001526,0.06694246829,470.0001526,0.007873384282,470.0001526,0.06800060719,470.0001526,1.822171569,470.0001526,0.04596443847,
469.0046692,0.0671120733,469.0046692,0.008082070388,469.0046692,0.06787901372,469.0046692,1.82794106,469.0046692,0.046187222,
468.0090637,0.06758115441,468.0090637,0.007904146798,468.0090637,0.06821998954,468.0090637,1.818952799,468.0090637,0.04654448479,
467.0131531,0.0682829991,467.0131531,0.007707403973,467.0131531,0.06878424436,467.0131531,1.822457552,467.0131531,0.04599030688,
466.0171509,0.06807393581,466.0171509,0.008286898956,466.0171509,0.06919748336,466.0171509,1.815255761,466.0171509,0.04580686241,
464.9826355,0.06866574287,464.9826355,0.00778635405,464.9826355,0.06944096088,464.9826355,1.825450897,464.9826355,0.04580395669,
463.9862061,0.06943561137,463.9862061,0.007691884413,463.9862061,0.07043216377,463.9862061,1.824693322,463.9862061,0.04538214579,
