Wavelength  g-factor  CD  Absorbance
665.0000	-0.000924112	-13.1035	0.429944
664.0000	-0.000951998	-13.5426	0.431335
663.0000	-0.00097424	-13.8993	0.432591
662.0000	-0.00101556	-14.527	0.43373
661.0000	-0.00104601	-15.0318	0.435736
660.0000	-0.001081	-15.5982	0.43752
659.0000	-0.00110779	-16.0677	0.439791
658.0000	-0.00114845	-16.7186	0.441405
657.0000	-0.00118114	-17.2216	0.442102
656.0000	-0.00122766	-17.9356	0.442982
655.0000	-0.00127287	-18.6361	0.443936
654.0000	-0.00133155	-19.5893	0.446079
653.0000	-0.00137575	-20.338	0.448247
652.0000	-0.00142103	-21.118	0.450609
651.0000	-0.00146168	-21.8285	0.452816
650.0000	-0.0014862	-22.315	0.455269
649.0000	-0.00151825	-22.9289	0.457919
648.0000	-0.00154577	-23.4429	0.459851
647.0000	-0.00159625	-24.3332	0.462218
646.0000	-0.00164381	-25.1718	0.464314
645.0000	-0.00169714	-26.1499	0.467198
644.0000	-0.00173773	-26.9241	0.469795
643.0000	-0.00177892	-27.7276	0.472612
642.0000	-0.00181784	-28.4793	0.475032
641.0000	-0.00185246	-29.1404	0.476974
640.0000	-0.00189555	-29.9181	0.478575
639.0000	-0.00193392	-30.6211	0.4801
638.0000	-0.00198344	-31.5016	0.481574
637.0000	-0.00204342	-32.6264	0.484129
636.0000	-0.00208303	-33.4897	0.487489
635.0000	-0.00212483	-34.4155	0.49111
634.0000	-0.00215555	-35.1608	0.494596
633.0000	-0.00220456	-36.1069	0.496611
632.0000	-0.00224543	-36.9604	0.499099
631.0000	-0.00229357	-37.9378	0.501544
630.0000	-0.00234571	-39.0148	0.504319
629.0000	-0.00238801	-39.8816	0.506391
628.0000	-0.00243054	-40.832	0.509386
627.0000	-0.00247823	-41.8385	0.511898
626.0000	-0.00252829	-43.004	0.515741
625.0000	-0.00259086	-44.2095	0.517393
624.0000	-0.00264267	-45.422	0.521163
623.0000	-0.00268119	-46.3627	0.524313
622.0000	-0.00272308	-47.4301	0.528133
621.0000	-0.00276182	-48.4287	0.531688
620.0000	-0.0028058	-49.485	0.534769
619.0000	-0.00284213	-50.4177	0.537883
618.0000	-0.00289799	-51.6377	0.540281
617.0000	-0.00293977	-52.6996	0.543554
616.0000	-0.0029811	-53.7907	0.547116
615.0000	-0.00302913	-54.9729	0.550275
614.0000	-0.00307615	-56.1663	0.553627
613.0000	-0.00312366	-57.3526	0.556723
612.0000	-0.00316814	-58.6051	0.560894
611.0000	-0.00321414	-59.9558	0.565609
610.0000	-0.00325519	-61.2733	0.570748
609.0000	-0.00328892	-62.473	0.575955
608.0000	-0.0033081	-63.307	0.580261
607.0000	-0.00333526	-64.256	0.584162
606.0000	-0.00335641	-65.1351	0.588423
605.0000	-0.00338202	-66.0412	0.59209
604.0000	-0.00340923	-67.0777	0.596583
603.0000	-0.00344584	-68.1875	0.600011
602.0000	-0.00347188	-69.246	0.604755
601.0000	-0.00349164	-70.2722	0.610244
600.0000	-0.00351578	-71.2365	0.61437
599.0000	-0.00353555	-72.1153	0.618471
598.0000	-0.00355435	-72.9832	0.622604
597.0000	-0.00357127	-73.7443	0.626118
596.0000	-0.00357839	-74.5214	0.631456
595.0000	-0.00357969	-74.9727	0.635049
594.0000	-0.00358039	-75.472	0.639153
593.0000	-0.00357106	-75.7125	0.642865
592.0000	-0.00357938	-76.3282	0.646587
591.0000	-0.00357751	-76.7101	0.650162
590.0000	-0.00356615	-76.9461	0.654239
589.0000	-0.00354657	-77.0189	0.658474
588.0000	-0.00352643	-76.9786	0.661888
587.0000	-0.00351672	-77.1217	0.664949
586.0000	-0.00349586	-76.986	0.667739
585.0000	-0.00346961	-76.7707	0.67091
584.0000	-0.00342698	-76.1405	0.67368
583.0000	-0.00338414	-75.5436	0.676859
582.0000	-0.00333682	-74.8554	0.680205
581.0000	-0.00328422	-74.0258	0.68344
580.0000	-0.00322848	-73.1885	0.687375
579.0000	-0.00317459	-72.1662	0.68928
578.0000	-0.00310925	-70.9939	0.692332
577.0000	-0.00304474	-69.5665	0.692787
576.0000	-0.00298183	-68.2359	0.693871
575.0000	-0.00290613	-66.5926	0.694802
574.0000	-0.00283754	-65.1243	0.695907
573.0000	-0.00275444	-63.3489	0.697357
572.0000	-0.00266693	-61.5037	0.699261
571.0000	-0.00258073	-59.5851	0.700074
570.0000	-0.00249385	-57.6789	0.701287
569.0000	-0.00239307	-55.3733	0.701608
568.0000	-0.0022989	-53.2212	0.701964
567.0000	-0.00220848	-51.0933	0.701487
566.0000	-0.00212608	-49.1261	0.700618
565.0000	-0.0020352	-46.9495	0.699475
564.0000	-0.00193759	-44.6678	0.699007
563.0000	-0.00183212	-42.1577	0.697708
562.0000	-0.00172937	-39.7537	0.697012
561.0000	-0.00163215	-37.451	0.695751
560.0000	-0.00154077	-35.2464	0.693629
559.0000	-0.0014453	-32.9649	0.691579
558.0000	-0.00134723	-30.6441	0.689692
557.0000	-0.00125213	-28.4123	0.688029
556.0000	-0.00116684	-26.3704	0.685263
555.0000	-0.00108708	-24.4673	0.682456
554.0000	-0.00100685	-22.55	0.679099
553.0000	-0.000923492	-20.5925	0.676122
552.0000	-0.00084398	-18.7395	0.673248
551.0000	-0.000770046	-17.0116	0.669852
550.0000	-0.000698126	-15.3502	0.6667
549.0000	-0.000637558	-13.9459	0.663247
548.0000	-0.000573124	-12.4717	0.659823
547.0000	-0.000513099	-11.0914	0.65544
546.0000	-0.000448257	-9.63267	0.651581
545.0000	-0.000399314	-8.52325	0.647203
544.0000	-0.000354095	-7.51883	0.643842
543.0000	-0.000310314	-6.55084	0.640096
542.0000	-0.000270968	-5.68957	0.636664
541.0000	-0.000226036	-4.71453	0.632427
540.0000	-0.000195756	-4.05262	0.627727
539.0000	-0.000164321	-3.37744	0.623225
538.0000	-0.000134551	-2.74826	0.619325
537.0000	-0.000108436	-2.20037	0.615282
536.0000	-8.77328E-005	-1.76616	0.610403
535.0000	-6.15084E-005	-1.22891	0.605808
534.0000	-3.85355E-005	-0.764834	0.601805
533.0000	-2.35943E-005	-0.465279	0.597938
532.0000	-1.94843E-005	-0.381305	0.593387
531.0000	-1.62033E-005	-0.315053	0.589563
530.0000	-1.76397E-005	-0.340619	0.5855
529.0000	-1.24576E-005	-0.23878	0.581184
528.0000	-3.40407E-006	-0.0646536	0.575897
527.0000	7.64757E-006	0.144128	0.571446
526.0000	1.75487E-005	0.328001	0.566734
525.0000	2.76368E-005	0.513909	0.56383
524.0000	2.73086E-005	0.505192	0.560927
523.0000	2.61814E-005	0.48036	0.556318
522.0000	3.30366E-005	0.601723	0.552269
521.0000	2.70973E-005	0.48959	0.547842
520.0000	2.86487E-005	0.514564	0.544609
519.0000	3.44838E-005	0.615316	0.541044
518.0000	3.0115E-005	0.53326	0.536915
517.0000	2.61707E-005	0.459942	0.532889
516.0000	1.1086E-005	0.19374	0.529896
515.0000	-2.50704E-006	-0.0435766	0.527037
514.0000	-8.09421E-006	-0.139854	0.523903
513.0000	-7.34733E-006	-0.126307	0.521253
512.0000	-5.74392E-006	-0.0980341	0.517509
511.0000	-1.04636E-005	-0.177371	0.513989
510.0000	-2.31976E-005	-0.391313	0.511482
509.0000	-3.18674E-005	-0.533806	0.50791
508.0000	-3.56161E-005	-0.594067	0.505754
507.0000	-3.76243E-005	-0.624197	0.503041
506.0000	-4.26954E-005	-0.705098	0.500746
505.0000	-4.4604E-005	-0.733125	0.498373
504.0000	-4.26042E-005	-0.698167	0.496885
503.0000	-5.27606E-005	-0.861679	0.495205
502.0000	-6.36744E-005	-1.03579	0.49324
501.0000	-7.43956E-005	-1.20568	0.491399
500.0000	-8.27403E-005	-1.33692	0.489935
499.0000	-8.93958E-005	-1.44005	0.488438
498.0000	-9.8284E-005	-1.58126	0.487831
497.0000	-0.000103462	-1.66354	0.487532
496.0000	-0.000114617	-1.84071	0.486954
495.0000	-0.000121346	-1.94614	0.486293
494.0000	-0.000129536	-2.07532	0.485785
493.0000	-0.000138477	-2.21597	0.485216
492.0000	-0.000142471	-2.27899	0.485027
491.0000	-0.000146486	-2.34208	0.484791
490.0000	-0.000151566	-2.41913	0.483957
489.0000	-0.000157114	-2.50769	0.483959
488.0000	-0.000167363	-2.6698	0.483693
487.0000	-0.000166169	-2.65526	0.484513
486.0000	-0.000166829	-2.67091	0.485441
485.0000	-0.000166919	-2.67758	0.48639
484.0000	-0.000180043	-2.89303	0.48722
483.0000	-0.000184626	-2.9709	0.487915
482.0000	-0.000192767	-3.10514	0.488426
481.0000	-0.000194744	-3.13431	0.488009
480.0000	-0.00019882	-3.19474	0.48722
479.0000	-0.000198136	-3.18025	0.486684
478.0000	-0.000200093	-3.21101	0.486585
477.0000	-0.000206403	-3.31364	0.486787
476.0000	-0.000215355	-3.45276	0.48614
475.0000	-0.00022016	-3.53025	0.486201
474.0000	-0.000225028	-3.60985	0.486409
473.0000	-0.000225548	-3.62216	0.486942
472.0000	-0.000221352	-3.55546	0.487037
471.0000	-0.000221334	-3.5587	0.487521
470.0000	-0.000218965	-3.53183	0.489074
469.0000	-0.000216891	-3.50908	0.49057
468.0000	-0.000220237	-3.57553	0.492266
467.0000	-0.000221981	-3.60628	0.492599
466.0000	-0.00023191	-3.77702	0.493831
465.0000	-0.000231396	-3.7758	0.494769
464.0000	-0.000231416	-3.78649	0.496127
463.0000	-0.000233252	-3.82369	0.497058
462.0000	-0.000236623	-3.8863	0.497999
461.0000	-0.000234448	-3.86548	0.499926
460.0000	-0.000235481	-3.89485	0.501516
459.0000	-0.000236172	-3.90951	0.501931
458.0000	-0.000242825	-4.02423	0.502503
457.0000	-0.000241928	-4.011	0.502708
456.0000	-0.00023858	-3.9758	0.505288
455.0000	-0.000229052	-3.82432	0.506254
454.0000	-0.000222431	-3.72055	0.50718
453.0000	-0.000227414	-3.81476	0.508628
452.0000	-0.000230344	-3.86809	0.509177
451.0000	-0.000232086	-3.9133	0.511262
450.0000	-0.000237092	-3.99988	0.51154
449.0000	-0.000238392	-4.03005	0.512588
448.0000	-0.000242328	-4.10125	0.51317
447.0000	-0.00024697	-4.18287	0.513547
446.0000	-0.000251583	-4.26511	0.514042
445.0000	-0.000257325	-4.36114	0.513887
444.0000	-0.000255572	-4.32844	0.513532
443.0000	-0.000247733	-4.20251	0.514368
442.0000	-0.000249125	-4.23621	0.515596
