Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Reference ellipticityDelta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
129,200.85131945916004,189.9295961217681,189.9295961217681,106.9295961217681,105.9295961217681,0.0,0.0,-0.004080610026020636,-134.58709589466747,-0.01622283041540411,0.2515350232685637,True
130,201.0875517716667,186.9589835445811,185.9589835445811,99.95898354458109,99.95898354458109,-0.002329174570286427,-76.82107313554273,0.002329174570286427,76.82107313554273,0.00860236098827689,0.27075991968490687,True
131,201.32383027867039,178.9883589120002,177.9883589120002,90.9883589120002,90.9883589120002,-0.0024331873550120153,-80.2516334054212,0.0024331873550120153,80.2516334054212,0.008315110819267417,0.29262236041087253,True
132,201.56015495579976,187.0177222166776,186.0177222166776,101.01772221667761,100.01772221667761,-0.002328441056734659,-76.79688031679694,-0.00199217081463237,-65.70598090917122,-0.007420148016601509,0.26848127694692553,True
133,201.7965257786834,190.04707345127872,191.04707345127872,105.04707345127872,106.04707345127872,0.00227920309044551,75.1729086928585,0.0018355271095863556,60.53954225958455,0.007154392490430971,0.25655946497782733,True
134,202.03294272295,188.07641260848163,188.07641260848163,102.07641260848163,103.07641260848163,0.0,0.0,0.004233896570460344,139.64280833087585,0.016080613179197328,0.2632919854037358,True
135,202.2694057642282,185.1057396809765,185.1057396809765,100.10573968097651,100.10573968097651,0.0,0.0,0.0,0.0,0.0,0.26696090640150055,True
136,202.50591487814663,193.13505466146603,192.13505466146603,105.13505466146603,105.13505466146603,-0.002254498580008654,-74.3581020110158,0.002254498580008654,74.3581020110158,0.008572684094198545,0.2629863127155656,True
137,202.74247004033396,195.16435754266536,193.16435754266536,106.16435754266536,105.16435754266536,-0.004473512310882061,-147.54583911018764,0.0003633493993110042,11.984026931392066,0.001375072917829082,0.2642400956340903,True
138,202.97907122641882,206.1936483173024,204.1936483173024,115.1936483173024,115.1936483173024,-0.004233054227030285,-139.6150260739891,0.004233054227030285,139.6150260739891,0.01688290378789925,0.25073022272769857,True
139,203.21571841202984,199.22292697811713,196.22292697811713,107.22292697811713,108.22292697811713,-0.006589566832052901,-217.3377650583018,0.010621183990268382,350.30897319221765,0.04027125601257249,0.26374106600878056,True
140,203.4524115727957,193.25219351786268,192.25219351786268,104.25219351786268,104.25219351786268,-0.0022531284759095297,-74.31291309793697,0.0022531284759095297,74.31291309793697,0.008441444562186439,0.2669126663465218,True
141,203.689150684345,202.2814479293038,199.2814479293038,110.2814479293038,111.2814479293038,-0.006489183633427586,-214.02691616721734,0.010409491943327886,343.32692451811215,0.04030798981951177,0.25824884817969745,True
