Index	Intensity	Intensity
987	587.6957989074468	5971
988	588.2381940508773	6124
989	588.780644651529	5779
990	589.3231506780969	4688
991	589.8657120992758	5509
992	590.4083288837606	5539
993	590.9510010002462	5379
994	591.4937284174275	4747
995	592.0365111039993	5865
996	592.5793490286563	5995
997	593.1222421600936	5208
998	593.6651904670061	4726
999	594.2081939180883	5056
1000	594.7512524820355	5586
1001	595.2943661275423	5193
1002	595.8375348233035	5139
1003	596.3807585380142	6264
1004	596.924037240369	5824
1005	597.467370899063	5183
1006	598.010759482791	5042
1007	598.5542029602477	5794
1008	599.0977013001282	5830
1009	599.6412544711271	5052
1010	600.1848624419395	5419
1011	600.72852518126	5851
1012	601.2722426577837	5375
1013	601.8160148402054	4866
1014	602.35984169722	5388
1015	602.9037231975223	5650
1016	603.4476593098071	5709
1017	603.9916500027692	5703
1018	604.5356952451039	6047
1019	605.0797950055055	6145
1020	605.6239492526691	6255
1021	606.1681579552896	6317
1022	606.7124210820617	5927
1023	607.2567386016806	6609
1024	607.8011104828408	7007
1025	608.3455366942374	6008
1026	608.8900172045651	5468
1027	609.4345519825188	6826
1028	609.9791409967934	7204
1029	610.5237842160838	6116
1030	611.0684816090846	5588
1031	611.613233144491	6249
1032	612.1580387909978	6712
1033	612.7028985172997	7130
1034	613.2478122920918	6227
1035	613.7927800840686	6323
1036	614.3378018619252	6710
1037	614.8828775943565	6128
1038	615.4280072500571	6594
1039	615.9731907977222	5790
1040	616.5184282060466	6154
1041	617.0637194437248	5483
1042	617.6090644794522	5270
1043	618.1544632819233	5965
1044	618.6999158198329	5750
1045	619.2454220618762	6401
1046	619.7909819767478	5745
1047	620.3365955331425	5938
1048	620.8822626997554	6306
1049	621.4279834452813	7384
1050	621.973757738415	5896
1051	622.5195855478513	6384
1052	623.0654668422851	6302
1053	623.6114015904113	5997
1054	624.1573897609248	5204
1055	624.7034313225205	6050
1056	625.249526243893	6858
1057	625.7956744937375	5882
1058	626.3418760407485	6272
1059	626.8881308536211	7017
1060	627.4344389010502	6892
1061	627.9808001517306	6854
1062	628.5272145743569	5970
1063	629.0736821376244	6722
1064	629.6202028102276	7098
1065	630.1667765608618	6503
1066	630.7134033582213	5886
1067	631.2600831710013	6732
1068	631.8068159678967	7286
1069	632.3536017176021	6601
1070	632.9004403888126	6684
1071	633.4473319502229	6338
1072	633.994276370528	6946
