Index,Wavelength,Intensity,Weak signal flag
395,265.24165041377967,17.601624335276938,True
396,265.48931149408946,18.62831761966322,True
397,265.73701228611594,-0.3449994608711222,True
398,265.98475276548766,-0.318326912428347,True
399,266.2325329078332,-16.291664741101613,True
400,266.4803526887814,-12.265012952976576,True
401,266.7282120839608,30.76162844586929,True
402,266.97611106899996,35.78825944936648,True
403,267.22404961952765,14.814880051453883,True
404,267.4720277111725,-34.15850975392186,True
405,267.72004531956304,11.868090027194057,True
406,267.9681024203281,-7.105320611235584,True
407,268.21619898909614,-30.078741675239826,True
408,268.46433500149595,-20.052173170839524,True
409,268.7125104331561,-34.0256151040478,True
410,268.96072525970527,-0.9990674808693711,True
411,269.2089794567721,9.02746969269856,True
412,269.4572729999852,19.053996410667878,True
413,269.7056058649732,15.080512667057292,True
414,269.9539780273649,31.107018455894604,True
415,270.2023894627887,46.13351377121489,True
416,270.4508401468734,-5.84000139293812,True
417,270.6993300552477,-12.81352704251276,True
418,270.9478591635401,12.21293681655061,True
419,271.1964274473793,2.2393901783195815,True
420,271.445034882394,-14.734166963130292,True
421,271.69368144421276,-53.70773461371459,True
422,271.9423671084643,-28.68131277934208,True
423,272.1910918507771,-0.6549014659121895,True
424,272.4398556467801,-3.6285006793173125,True
425,272.6886584721017,31.39788957455903,True
426,272.9375003023706,7.424269289840595,True
427,273.18638111321553,-12.549361539339998,True
428,273.43530088026506,-10.523002918842622,True
429,273.68425957914786,-16.496654854518965,True
430,273.93325718549255,-23.470317352212533,True
431,274.1822936749278,0.5560095822413587,True
432,274.4313690230822,-19.417674056985106,True
433,274.6804832055845,17.608631724289125,True
434,274.92963619806324,-13.365073079747617,True
435,275.17882797614715,-20.338788474898138,True
436,275.42805851546484,25.687485533042036,True
437,275.67732779164487,26.71374893828579,True
438,275.9266357803161,4.74000173505442,True
439,276.1759824571069,33.76624391757673,True
440,276.4253677976461,42.792475480089934,True
441,276.67479177756235,-31.181303583160798,True
442,276.92425437248426,-19.15509327792256,True
443,277.1737555580404,-0.12889360993358423,True
444,277.4232953098595,4.897295415075405,True
