Index	Intensity	Intensity
460	280.7109068708225	2157
461	280.975268716682	2158
462	281.239645730241	2157
463	281.5040379253858	2154
464	281.7684453160025	2157
465	282.0328679159775	2157
466	282.297305739197	2158
467	282.56175879954725	2154
468	282.82622711091454	2158
469	283.09071068718515	2156
470	283.35520954224523	2160
471	283.61972368998113	2155
472	283.88425314427906	2154
473	284.1487979190253	2149
474	284.41335802810613	2156
475	284.6779334854077	2160
476	284.9425243048164	2155
477	285.20713050021845	2152
478	285.47175208550004	2153
479	285.7363890745475	2159
480	286.00104148124706	2154
481	286.2657093194849	2150
482	286.53039260314745	2155
483	286.79509134612084	2158
484	287.05980556229133	2162
485	287.3245352655452	2154
486	287.5892804697687	2151
487	287.8540411888481	2159
488	288.1188174366697	2161
489	288.3836092271197	2163
490	288.64841657408425	2168
491	288.91323949144976	2171
492	289.1780779931025	2170
493	289.44293209292863	2161
494	289.70780180481444	2161
495	289.97268714264624	2161
496	290.2375881203102	2162
497	290.50250475169264	2155
498	290.76743705067975	2162
499	291.03238503115784	2148
500	291.29734870701316	2155
501	291.56232809213196	2168
502	291.82732320040054	2169
503	292.09233404570506	2167
504	292.35736064193185	2167
505	292.6224030029671	2160
506	292.88746114269713	2155
507	293.15253507500825	2160
508	293.4176248137866	2168
509	293.6827303729184	2157
510	293.9478517662901	2160
511	294.21298900778777	2156
512	294.4781421112978	2168
513	294.74331109070636	2166
514	295.00849595989973	2168
515	295.27369673276417	2171
516	295.53891342318593	2168
517	295.8041460450513	2170
518	296.06939461224647	2166
519	296.3346591386577	2164
520	296.59993963817135	2165
521	296.86523612467363	2163
522	297.1305486120507	2163
523	297.3958771141889	2161
524	297.6612216449745	2163
525	297.9265822182937	2161
526	298.1919588480328	2166
527	298.45735154807807	2159
528	298.7227603323157	2167
529	298.98818521463204	2161
530	299.25362620891326	2175
531	299.51908332904566	2168
532	299.7845565889155	2160
533	300.050046002409	2161
534	300.3155515834124	2167
535	300.58107334581206	2164
536	300.8466113034941	2172
537	301.1121654703449	2161
538	301.3777358602507	2166
539	301.64332248709763	2161
540	301.90892536477213	2168
541	302.17454450716025	2167
542	302.4401799281485	2165
543	302.7058316416229	2170
544	302.9714996614698	2168
545	303.2371840015755	2165
546	303.5028846758262	2162
547	303.7686016981081	2174
548	304.0343350823076	2176
549	304.3000848423109	2170
550	304.56585099200424	2169
551	304.8316335452738	2166
552	305.097432516006	2177
553	305.3632479180869	2172
554	305.629079765403	2174
555	305.89492807184035	2161
556	306.16079285128524	2165
557	306.42667411762403	2160
558	306.6925718847429	2159
559	306.9584861665281	2167
560	307.2244169768659	2174
561	307.49036432964255	2167
562	307.75632823874435	2168
563	308.0223087180575	2167
564	308.28830578146824	2178
565	308.55431944286295	2168
566	308.8203497161277	2175
567	309.08639661514894	2172
568	309.3524601538128	2176
569	309.6185403460055	2168
570	309.88463720561344	2172
571	310.1507507465228	2160
572	310.41688098261983	2173
573	310.6830279277908	2161
574	310.94919159592195	2166
575	311.2153720008995	2163
576	311.48156915660985	2172
577	311.7477830769391	2166
578	312.0140137757736	2168
579	312.2802612669995	2166
580	312.5465255645032	2165
581	312.81280668217084	2156
582	313.07910463388873	2161
583	313.34541943354316	2179
584	313.61175109502034	2170
585	313.8780996322065	2162
586	314.144465058988	2169
587	314.4108473892509	2169
588	314.6772466368816	2172
589	314.9436628157664	2161
590	315.2100959397915	2167
591	315.4765460228431	2174
592	315.7430130788075	2174
593	316.0094971215709	2164
594	316.2759981650197	2171
595	316.54251622304014	2159
596	316.8090513095183	2163
597	317.07560343834064	2164
598	317.34217262339325	2161
599	317.60875887856247	2159
600	317.8753622177345	2174
601	318.1419826547957	2168
602	318.40862020363227	2170
603	318.67527487813044	2170
604	318.94194669217654	2170
605	319.2086356596567	2168
606	319.4753417944573	2175
607	319.7420651104645	2171
608	320.00880562156465	2173
609	320.275563341644	2169
610	320.5423382845887	2166
611	320.8091304642851	2162
612	321.0759398946194	2169
613	321.34276658947795	2171
614	321.6096105627469	2173
615	321.87647182831256	2165
616	322.1433504000612	2174
617	322.41024629187905	2169
618	322.6771595176523	2169
619	322.9440900912673	2168
620	323.21103802661037	2173
621	323.47800333756754	2171
622	323.74498603802533	2171
623	324.0119861418698	2175
624	324.2790036629873	2173
625	324.546038615264	2168
626	324.8130910125863	2176
627	325.0801608688404	2175
628	325.34724819791245	2174
629	325.6143530136888	2172
630	325.8814753300557	2177
631	326.14861516089945	2177
632	326.4157725201062	2184
633	326.6829474215623	2185
634	326.9501398791539	2185
635	327.21734990676737	2170
636	327.4845775182889	2167
637	327.7518227276048	2170
638	328.0190855486013	2181
639	328.2863659951647	2180
640	328.5536640811811	2186
641	328.82097982053693	2177
642	329.08831322711836	2178
643	329.3556643148117	2166
644	329.62303309750314	2163
645	329.890419589079	2168
646	330.15782380342546	2175
647	330.42524575442883	2167
648	330.6926854559753	2178
649	330.9601429219513	2177
650	331.2276181662429	2174
651	331.49511120273644	2165
652	331.76262204531815	2170
653	332.0301507078743	2170
654	332.29769720429124	2171
655	332.56526154845506	2170
656	332.83284375425205	2167
657	333.10044383556857	2172
658	333.36806180629077	2180
659	333.63569768030493	2169
660	333.9033514714974	2175
661	334.1710231937543	2178
662	334.4387128609619	2178
663	334.7064204870066	2174
664	334.9741460857745	2167
665	335.24188967115197	2167
666	335.5096512570252	2177
667	335.7774308572804	2172
668	336.04522848580393	2175
669	336.31304415648196	2170
670	336.58087788320086	2169
671	336.84872967984677	2167
672	337.116599560306	2174
673	337.3844875384648	2171
674	337.6523936282093	2179
675	337.920317843426	2168
676	338.18826019800105	2179
677	338.45622070582067	2166
678	338.7241993807711	2170
679	338.99219623673866	2171
680	339.2602112876096	2176
681	339.5282445472701	2169
682	339.79629602960654	2179
683	340.0643657485051	2183
684	340.332453717852	2175
685	340.60055995153357	2166
686	340.868684463436	2170
687	341.1368272674456	2170
688	341.40498837744866	2166
689	341.6731678073313	2168
690	341.94136557098	2168
691	342.20958168228077	2173
692	342.47781615511997	2174
693	342.74606900338387	2172
694	343.01434024095875	2173
695	343.2826298817308	2171
696	343.55093793958633	2179
697	343.81926442841166	2171
698	344.08760936209285	2172
699	344.3559727545163	2172
700	344.62435461956824	2170
701	344.89275497113493	2171
702	345.1611738231026	2174
703	345.4296111893575	2179
704	345.698067083786	2176
705	345.9665415202742	2166
706	346.23503451270847	2172
707	346.50354607497496	2173
708	346.77207622096	2175
709	347.04062496454986	2167
710	347.3091923196307	2177
711	347.57777830008894	2168
712	347.8463829198107	2169
713	348.1150061926823	2175
714	348.38364813259	2179
715	348.65230875341996	2179
716	348.92098806905847	2177
717	349.1896860933919	2186
718	349.45840284030646	2185
719	349.72713832368834	2172
720	349.9958925574238	2175
721	350.2646655553991	2172
722	350.5334573315006	2168
723	350.8022678996145	2168
724	351.071097273627	2179
725	351.33994546742434	2174
726	351.6088124948929	2179
727	351.87769836991885	2173
728	352.1466031063885	2175
729	352.415526718188	2177
730	352.6844692192037	2186
731	352.9534306233218	2175
732	353.2224109444287	2180
733	353.4914101964104	2174
734	353.76042839315335	2185
735	354.02946554854384	2185
736	354.298521676468	2180
737	354.56759679081205	2181
738	354.83669090546243	2186
739	355.1058040343052	2179
740	355.37493619122677	2176
741	355.6440873901133	2173
742	355.9132576448511	2179
743	356.1824469693264	2177
744	356.4516553774255	2182
745	356.7208828830346	2174
