TITLE,Holmium oxide
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/09/09
TIME,13:17:59
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  400.0000
NPOINTS,     501
FIRSTY,     0.87774
MAXY,     1.60737
MINY,    -1.84390
XYDATA
420.0000,0.314213,156.497,0.177763
419.0000,0.291094,156.121,0.17286
418.0000,0.343177,155.67,0.166679
417.0000,0.349137,155.193,0.159612
416.0000,0.4064,154.745,0.152748
415.0000,0.408901,154.328,0.146561
414.0000,0.425662,153.929,0.140704
413.0000,0.437928,153.555,0.135347
412.0000,0.456784,153.225,0.131589
411.0000,0.49756,152.922,0.127446
410.0000,0.47519,152.703,0.124759
409.0000,0.421915,152.504,0.123082
408.0000,0.371145,152.308,0.121925
407.0000,0.405976,152.157,0.121847
406.0000,0.37854,151.974,0.121087
405.0000,0.403474,151.805,0.120497
404.0000,0.37438,151.661,0.119669
403.0000,0.333522,151.532,0.119347
402.0000,0.301908,151.413,0.119414
401.0000,0.306886,151.335,0.120379
400.0000,0.383288,151.33,0.121153

##### Extended Information
[Comments]
Sample name,Holmium oxide
Comment
User
Division
Company,CiC Biomagune

[Detailed Information]
Creation date,9/9/2026 1:17 PM

Data array type,Linear data array * 3
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,900 nm
End,400 nm
Data interval,1 nm
Data points,501     

[Measurement Information]
Instrument name,J-1500 NIR
Model name,J-1500
Serial No.,B041861638

Detector,PM-539
Detector S/N,B041861638
  Lock-in amp.,X mode
  HT volt,Auto

Accessory,PTC-517
Accessory S/N,B021461646
  Temperature,24.37 C
  Control sensor,Holder
  Monitor sensor,Holder

Measurement date,9/9/2026 1:17 PM

Photometric mode,CD, HT, Abs
Measure range,900 - 400 nm
Data pitch,1 nm
CD scale,200 mdeg/0.1 dOD
FL scale,200 mdeg/0.1 dOD
D.I.T.,1 sec
Bandwidth,10.00 nm
Start mode,Immediately
Scanning mode,Continuous
Scanning speed,500 nm/min
Baseline correction,Baseline
Shutter control,Auto
No. of cycle,1/1
N2 Flowmeter,Manual


