Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Weak signal flag
2996,972.293536017905,2065.758923151705,1971.7589231517052,627.2589231517052,610.7589231517052,-0.020225822497190345,0.008648795063621335,285.2554405293335,0.016849120729760057,False
2997,972.562080410868,2055.762211793469,1958.7622117934686,621.2622117934686,605.7622117934686,-0.020991161697893442,0.010018401203444207,330.42792986373416,0.01946497063444937,False
2998,972.8306011256535,2067.7655049324876,1968.7655049324876,641.7655049324876,624.2655049324876,-0.021307294607713183,0.00930026242970593,306.74220361435613,0.018472151355459064,False
2999,973.0990981378903,2047.768802579546,1944.768802579546,623.268802579546,606.268802579546,-0.022412943243488328,0.010402775064623714,343.1053877399081,0.02034159314361717,False
3000,973.3675714232069,2046.7721047454186,1942.7721047454186,625.2721047454186,608.2721047454186,-0.022647630346777605,0.01067647665583731,352.13264152507594,0.02094814313529964,False
3001,973.6360209572321,2035.7754114408722,1930.7754114408722,617.2754114408722,598.7754114408722,-0.022998105141319142,0.009783085368720634,322.6667190125322,0.01905699288089299,False
3002,973.9044467155943,2033.7787226766661,1927.7787226766661,614.2787226766661,596.2787226766661,-0.023246516891356133,0.01033035682563234,340.7168819984862,0.020067788816213933,False
3003,974.1728486739223,2023.7820384635506,1917.7820384635506,609.7820384635506,591.2820384635506,-0.023364490323845192,0.009984549056605228,329.311414905479,0.01935001996713336,False
3004,974.4412268078448,2020.7853588122682,1916.7853588122682,615.7853588122682,597.7853588122682,-0.022946703227013227,0.010062618443559249,331.88630738513746,0.01968971925067555,False
3005,974.7095810929903,2010.788683733553,1907.788683733553,611.288683733553,593.288683733553,-0.022836164059545416,0.009855872691719364,325.0673979203128,0.01924253014190385,False
3006,974.9779115049877,1996.792013238131,1894.792013238131,605.292013238131,589.292013238131,-0.022771285456626565,0.011136897052074634,367.3182739734384,0.02171784172734453,False
3007,975.2462180194652,2003.7953473367195,1901.7953473367195,619.2953473367195,603.2953473367195,-0.022689583291206662,0.01132174206642305,373.4148510815485,0.02245064763569031,False
3008,975.514500612052,2000.7986860400285,1896.7986860400285,617.7986860400285,602.7986860400285,-0.02318215339008571,0.012507470082619347,412.5226533962014,0.024811354162485984,False
3009,975.7827592583764,2002.802029358759,1896.802029358759,622.802029358759,607.302029358759,-0.023616017164990018,0.012670730509290136,417.9073254329883,0.025293270331973858,False
3010,976.0509939340669,1985.8053773036038,1876.8053773036038,608.3053773036038,591.3053773036038,-0.02451744328820093,0.012207616198743795,402.6328420282419,0.02404440900409516,False
3011,976.3192046147526,1980.8087298852474,1873.8087298852474,606.3087298852474,588.8087298852474,-0.024117283428539492,0.011397702375845828,375.9201817510518,0.02241657059254933,False
3012,976.5873912760618,1977.812087114367,1870.812087114367,604.3120871143669,587.3120871143669,-0.024154859516701793,0.011762517551253803,387.95255305910933,0.023107143018833026,False
3013,976.8555538936232,1973.8154490016295,1868.8154490016295,602.3154490016295,585.8154490016295,-0.023740128217512892,0.011676946150757657,385.1302284039778,0.022911963234020172,False
3014,977.1236924430655,1965.8188155576956,1860.8188155576956,594.8188155576956,578.8188155576956,-0.023839398790920768,0.011997341146920162,395.6975288315429,0.023379332687855834,False
3015,977.3918069000174,1955.8221867932166,1848.8221867932166,587.3221867932166,571.8221867932166,-0.024434224191191647,0.012818819093382706,422.7915982110974,0.024840576051715493,False
3016,977.6598972401074,1961.8255627188353,1857.8255627188353,594.3255627188353,578.3255627188353,-0.023655454869891023,0.011803433728331836,389.30205458288395,0.023020567577711194,False
3017,977.9279634389644,1966.8289433451869,1860.8289433451869,595.8289433451869,580.3289433451869,-0.0240601381741984,0.012612773354987542,415.9957766610728,0.02461804197022322,False
3018,978.1960054722166,1967.8323286828977,1863.8323286828977,598.3323286828977,583.3323286828977,-0.023581250713188864,0.012554827733849153,414.0846082771549,0.02458028422703967,False
3019,978.464023315493,1959.8357187425856,1850.8357187425856,590.3357187425856,574.8357187425856,-0.024851796351966125,0.01329648118455391,438.5458979995528,0.025844888952000246,False
3020,978.7320169444223,1961.8391135348609,1851.8391135348609,596.8391135348609,580.8391135348609,-0.025060136101388464,0.013258713384816595,437.3002365782057,0.02598847015427843,False
3021,978.9999863346328,1963.8425130703247,1847.8425130703247,598.8425130703247,580.8425130703247,-0.026441702713461905,0.01318747425403599,434.95062030400055,0.025898402568921126,False
3022,979.2679314617535,1959.84591735957,1843.84591735957,594.84591735957,576.84591735957,-0.026497302539772078,0.01315264057412077,433.80173232175804,0.025726883031777427,False
3023,979.5358523014128,1953.8493264131814,1832.8493264131814,586.3493264131814,568.3493264131814,-0.02776430524560122,0.014223224287582423,469.11183350470407,0.02758454054404103,False
3024,979.8037488292396,1964.8527402417355,1845.8527402417355,597.8527402417355,579.8527402417355,-0.02713295625932732,0.013856445969480196,457.014713624163,0.027179757743967917,False
3025,980.0716210208622,1958.8561588557998,1838.8561588557998,592.3561588557998,574.8561588557998,-0.027454787724895204,0.014431068092257542,475.96695906008637,0.028174448383149316,False
3026,980.3394688519095,1968.859582265934,1848.859582265934,604.359582265934,585.359582265934,-0.02731081516783401,0.013438134923129725,443.2179360467987,0.02654707214277007,False
3027,980.6072922980102,1965.8630104826889,1843.8630104826889,599.8630104826889,578.8630104826889,-0.027824599028544842,0.012348315192971348,407.2733906000578,0.024244375287424926,False
3028,980.8750913347926,1988.8664435166072,1864.8664435166072,621.3664435166072,599.3664435166072,-0.027957886022929205,0.012302514879761452,405.7628000004463,0.02464907434612689,False
3029,981.1428659378855,1979.869881378223,1857.869881378223,611.369881378223,590.369881378223,-0.027621354744533713,0.012441508162376793,410.3470906179716,0.024680054703488233,False
3030,981.4106160829178,1971.873324078062,1844.873324078062,600.3733240780621,576.8733240780621,-0.028912460580805523,0.0115715299178849,381.65337946422835,0.02265942346756164,False
3031,981.6783417455181,1968.8767716266416,1842.8767716266416,594.8767716266416,569.3767716266416,-0.028722239248157828,0.009694973684113282,319.76061044786377,0.01882723749124769,False
3032,981.9460429013146,1981.8802240344703,1852.8802240344703,603.3802240344703,577.3802240344703,-0.029230058054364377,0.01010089080467591,333.14861030133795,0.01975006264848614,False
3033,982.2137195259363,1989.8836813120486,1854.8836813120486,605.8836813120486,579.8836813120486,-0.030511010011592114,0.011462641817256317,378.0620210282011,0.022444648805228964,False
3034,982.481371595012,1989.887143469868,1852.887143469868,602.3871434698681,575.8871434698681,-0.03097947816909925,0.011441166994220917,377.3537362254983,0.022292380917136333,False
3035,982.74899908417,1990.8906105184124,1853.8906105184124,603.3906105184124,575.3906105184124,-0.030963293510764576,0.0103275163625705,340.6231975561966,0.020120429201258897,False
